date,price,open,high,low,vol.,change %
2016-10-26,674.7,651.0,678.4,651.4,47670.0,3.64
2016-10-27,682.3,674.7,687.9,672.3,46560.0,1.13
2016-10-28,686.2,682.3,688.4,678.6,38970.0,0.58
2016-10-29,715.0,686.2,720.2,685.2,54030.0,4.18
2016-10-30,697.3,715.0,714.9,689.5,39330.0,-2.47
2016-10-31,698.7,697.3,707.2,682.2,38050.0,0.2
2016-11-01,726.8,698.7,734.4,695.2,68070.0,4.02
2016-11-02,733.5,726.8,735.8,718.1,39040.0,0.93
2016-11-03,684.9,733.5,744.4,670.4,96410.0,-6.63
2016-11-04,702.1,684.9,706.6,681.3,48240.0,2.51
2016-11-05,702.1,702.1,706.4,694.0,22020.0,0.0
2016-11-06,709.9,702.1,714.1,697.6,25810.0,1.11
2016-11-07,705.4,709.9,711.7,698.3,30740.0,-0.64
2016-11-08,710.9,705.4,714.6,701.0,39730.0,0.78
2016-11-09,721.4,710.9,741.2,707.1,70700.0,1.48
2016-11-10,714.6,721.4,723.0,707.3,33330.0,-0.95
2016-11-11,715.0,714.6,719.8,711.7,25580.0,0.06
2016-11-12,704.3,715.0,717.4,701.1,27600.0,-1.5
2016-11-13,702.0,704.3,705.6,685.0,36140.0,-0.33
2016-11-14,704.6,702.0,708.0,696.1,37750.0,0.37
2016-11-15,711.1,704.6,716.9,697.9,41400.0,0.93
2016-11-16,740.3,711.1,746.0,708.1,79570.0,4.1
2016-11-17,737.5,740.3,751.9,730.1,62770.0,-0.37
2016-11-18,747.0,737.5,751.4,731.0,39710.0,1.28
2016-11-19,747.9,747.0,755.3,737.4,25630.0,0.12
2016-11-20,728.5,747.9,752.3,712.8,47420.0,-2.59
2016-11-21,736.2,728.5,744.3,726.5,32509.999999999996,1.05
2016-11-22,749.3,736.2,754.0,730.6,44440.0,1.79
2016-11-23,741.1,749.3,750.9,731.3,37870.0,-1.1
2016-11-24,735.3,741.1,744.2,726.2,37240.0,-0.78
2016-11-25,740.4,735.3,741.3,729.0,28850.0,0.69
2016-11-26,734.1,740.4,741.0,725.6,22580.0,-0.84
2016-11-27,729.4,734.1,738.3,727.1,21350.0,-0.64
2016-11-28,733.3,729.4,738.1,727.7,34120.0,0.53
2016-11-29,732.6,733.3,737.0,727.8,32570.0,-0.1
2016-11-30,742.5,732.6,745.4,730.6,39280.0,1.36
2016-12-01,752.6,742.5,755.5,741.1,54030.0,1.37
2016-12-02,770.9,752.6,779.0,752.3,63220.0,2.43
2016-12-03,764.2,770.9,772.3,755.8,38450.0,-0.87
2016-12-04,766.4,764.2,769.2,758.8,19160.0,0.28
2016-12-05,754.3,766.4,769.2,746.0,51170.0,-1.57
2016-12-06,758.2,754.3,762.5,750.9,33430.0,0.51
2016-12-07,765.6,758.2,769.0,754.3,34870.0,0.97
2016-12-08,768.5,765.6,773.4,761.2,28780.0,0.38
2016-12-09,770.5,768.5,773.5,765.0,24180.0,0.26
2016-12-10,774.0,770.5,777.0,769.2,18020.0,0.46
2016-12-11,767.9,774.0,774.2,763.0,17140.0,-0.79
2016-12-12,778.5,767.9,781.3,767.9,28760.0,1.38
2016-12-13,778.7,778.5,790.3,767.8,33110.0,0.03
2016-12-14,776.5,778.7,780.8,771.0,24780.0,-0.29
2016-12-15,775.2,776.5,780.3,773.1,26220.0,-0.17
2016-12-16,782.0,775.2,783.9,773.3,27610.0,0.88
2016-12-17,787.2,782.0,791.6,779.4,23580.0,0.65
2016-12-18,789.0,787.2,791.3,783.8,14530.0,0.23
2016-12-19,789.8,789.0,793.7,786.3,25460.0,0.1
2016-12-20,799.1,789.8,800.0,787.1,34480.0,1.18
2016-12-21,829.2,799.1,833.1,796.0,65290.00000000001,3.77
2016-12-22,860.2,829.2,874.7,828.9,70560.0,3.73
2016-12-23,917.2,860.2,920.3,858.0,102220.0,6.63
2016-12-24,891.1,917.2,920.5,880.8,46030.0,-2.85
2016-12-25,891.1,891.1,895.2,851.4,42480.0,0.0
2016-12-26,898.4,891.1,909.3,885.9,38790.0,0.82
2016-12-27,925.8,898.4,937.9,893.4,49690.0,3.05
2016-12-28,972.2,925.8,974.5,925.5,77290.0,5.01
2016-12-29,971.1,972.2,982.6,949.2,61130.0,-0.11
2016-12-30,959.0,971.1,971.6,927.4,70840.0,-1.24
2016-12-31,963.4,959.0,965.5,942.4,27560.0,0.45
2017-01-01,995.4,963.4,1001.6,956.1,41150.0,3.33
2017-01-02,1017.0,995.4,1031.7,990.2,64950.0,2.17
2017-01-03,1033.3,1017.0,1035.5,1006.5,54790.0,1.6
2017-01-04,1135.4,1033.3,1148.5,1022.3,156270.0,9.88
2017-01-05,989.3,1135.4,1150.6,874.5,240010.0,-12.86
2017-01-06,886.2,989.3,1027.4,852.5,194290.0,-10.43
2017-01-07,888.9,886.2,900.9,806.7,130660.0,0.31
2017-01-08,900.9,888.9,936.1,875.8,76910.0,1.35
2017-01-09,899.8,900.9,910.5,870.9,62580.0,-0.12
2017-01-10,904.4,899.8,911.3,890.1,53710.0,0.51
2017-01-11,785.4,904.4,917.7,751.6,194440.0,-13.15
2017-01-12,810.1,785.4,828.2,739.5,120240.0,3.14
2017-01-13,824.8,810.1,835.0,771.0,89860.0,1.82
2017-01-14,819.6,824.8,838.9,808.3,44210.0,-0.63
2017-01-15,821.2,819.6,826.4,808.6,24400.0,0.19
2017-01-16,827.3,821.2,836.7,817.7,33220.0,0.75
2017-01-17,899.7,827.3,906.4,825.0,82210.0,8.74
2017-01-18,872.0,899.7,913.7,845.9,69260.0,-3.07
2017-01-19,895.2,872.0,905.3,870.7,58440.0,2.66
2017-01-20,892.9,895.2,901.5,878.9,38870.0,-0.26
2017-01-21,919.8,892.9,928.9,889.5,40380.0,3.02
2017-01-22,918.8,919.8,938.4,888.6,47930.0,-0.11
2017-01-23,921.5,918.8,928.0,910.8,32740.000000000004,0.29
2017-01-24,893.8,921.5,925.6,889.2,58870.0,-3.01
2017-01-25,894.4,893.8,905.7,883.6,37900.0,0.07
2017-01-26,915.6,894.4,919.3,893.5,33800.0,2.36
2017-01-27,918.0,915.6,922.6,907.9,30970.0,0.27
2017-01-28,918.5,918.0,921.9,912.8,14310.0,0.05
2017-01-29,914.5,918.5,922.4,912.7,11050.0,-0.43
2017-01-30,920.7,914.5,922.3,911.5,19060.0,0.68
2017-01-31,965.5,920.7,967.5,917.4,54670.0,4.86
2017-02-01,982.4,965.5,986.6,959.8,45220.0,1.75
2017-02-02,1004.0,982.4,1009.1,973.5,50860.0,2.19
2017-02-03,1013.0,1004.0,1023.7,989.2,61670.0,0.9
2017-02-04,1031.8,1013.0,1041.0,1000.4,39460.0,1.86
2017-02-05,1016.1,1031.8,1033.7,1004.0,31060.0,-1.53
2017-02-06,1024.7,1016.1,1030.6,1010.8,32020.000000000004,0.84
2017-02-07,1049.6,1024.7,1054.1,1019.9,39550.0,2.43
2017-02-08,1055.5,1049.6,1069.2,1020.3,65150.00000000001,0.56
2017-02-09,979.0,1055.5,1073.0,924.7,146750.0,-7.25
2017-02-10,997.6,979.0,1005.6,947.0,62130.0,1.91
2017-02-11,1008.3,997.6,1014.3,983.9,28320.0,1.07
2017-02-12,996.5,1008.3,1007.8,992.5,14750.0,-1.17
2017-02-13,995.4,996.5,1007.6,975.1,32910.0,-0.12
2017-02-14,1008.3,995.4,1013.8,986.5,39540.0,1.3
2017-02-15,1008.2,1008.3,1010.9,999.7,23360.0,-0.01
2017-02-16,1031.9,1008.2,1040.3,1007.4,38080.0,2.35
2017-02-17,1049.4,1031.9,1057.4,1025.9,45710.0,1.69
2017-02-18,1052.3,1049.4,1063.2,1044.7,25360.0,0.27
2017-02-19,1048.9,1052.3,1056.5,1037.7,17950.0,-0.32
2017-02-20,1077.6,1048.9,1081.8,1041.0,31010.0,2.73
2017-02-21,1119.0,1077.6,1123.0,1073.5,57050.0,3.85
2017-02-22,1120.5,1119.0,1132.3,1094.8,47910.0,0.13
2017-02-23,1171.9,1120.5,1181.6,1113.5,65740.0,4.59
2017-02-24,1176.5,1171.9,1211.7,1092.4,108170.0,0.39
2017-02-25,1149.1,1176.5,1180.0,1116.2,45860.0,-2.33
2017-02-26,1171.6,1149.1,1177.5,1130.6,30770.0,1.96
2017-02-27,1188.8,1171.6,1195.8,1164.3,35470.0,1.47
2017-02-28,1189.3,1188.8,1208.2,1175.8,50580.0,0.04
2017-03-01,1222.7,1189.3,1225.0,1154.6,51150.0,2.81
2017-03-02,1255.5,1222.7,1287.0,1212.0,78490.0,2.68
2017-03-03,1283.3,1255.5,1291.3,1250.8,67280.0,2.22
2017-03-04,1264.3,1283.3,1285.8,1228.7,38420.0,-1.48
2017-03-05,1271.2,1264.3,1273.3,1242.1,25430.0,0.55
2017-03-06,1277.0,1271.2,1280.6,1261.0,31030.0,0.46
2017-03-07,1232.7,1277.0,1280.9,1148.7,87720.0,-3.47
2017-03-08,1147.0,1232.7,1242.0,1136.9,97880.0,-6.95
2017-03-09,1191.3,1147.0,1207.0,1129.3,59860.0,3.87
2017-03-10,1112.4,1191.3,1330.4,988.7,190470.0,-6.63
2017-03-11,1179.2,1112.4,1202.7,1104.8,70750.0,6.01
2017-03-12,1225.1,1179.2,1235.5,1160.9,44410.0,3.89
2017-03-13,1238.2,1225.1,1245.6,1205.6,60460.0,1.07
2017-03-14,1243.1,1238.2,1255.5,1218.4,45140.0,0.4
2017-03-15,1253.4,1243.1,1256.9,1236.4,43590.0,0.83
2017-03-16,1172.9,1253.4,1260.2,1119.0,132770.0,-6.43
2017-03-17,1071.7,1172.9,1174.9,1063.5,163740.0,-8.63
2017-03-18,971.4,1071.7,1103.6,940.2,210420.0,-9.36
2017-03-19,1022.6,971.4,1063.7,967.3,106450.0,5.27
2017-03-20,1047.5,1022.6,1057.5,1005.0,61430.0,2.44
2017-03-21,1121.3,1047.5,1125.5,1043.9,92590.0,7.04
2017-03-22,1044.7,1121.3,1121.9,997.8,115290.0,-6.83
2017-03-23,1035.0,1044.7,1062.8,1022.0,56520.0,-0.93
2017-03-24,939.7,1035.0,1038.4,927.3,132600.0,-9.21
2017-03-25,966.3,939.7,996.0,890.4,127050.0,2.83
2017-03-26,969.4,966.3,1004.3,946.7,85330.0,0.32
2017-03-27,1045.1,969.4,1048.8,961.8,91260.0,7.81
2017-03-28,1044.4,1045.1,1068.4,1015.5,80000.0,-0.07
2017-03-29,1041.9,1044.4,1058.7,1008.3,68850.0,-0.24
2017-03-30,1037.9,1041.9,1052.7,1020.9,74990.0,-0.38
2017-03-31,1079.1,1037.9,1088.2,1035.2,90990.0,3.97
2017-04-01,1086.1,1079.1,1103.7,1067.5,50660.0,0.65
2017-04-02,1097.4,1086.1,1109.5,1074.2,70980.0,1.04
2017-04-03,1147.6,1097.4,1157.9,1095.6,98500.0,4.57
2017-04-04,1141.8,1147.6,1161.2,1122.2,71000.0,-0.5
2017-04-05,1129.9,1141.8,1143.8,1110.1,69470.0,-1.04
2017-04-06,1188.7,1129.9,1201.6,1130.5,92360.0,5.21
2017-04-07,1190.5,1188.7,1201.2,1173.2,59750.0,0.15
2017-04-08,1180.8,1190.5,1198.2,1166.7,33180.0,-0.82
2017-04-09,1204.3,1180.8,1215.1,1174.0,45350.0,2.0
2017-04-10,1206.7,1204.3,1214.9,1194.8,40010.0,0.2
2017-04-11,1220.7,1206.7,1229.6,1195.8,37400.0,1.16
2017-04-12,1212.5,1220.7,1225.5,1207.4,44780.0,-0.67
2017-04-13,1176.2,1212.5,1218.7,1150.3,66050.0,-3.0
2017-04-14,1177.3,1176.2,1195.4,1162.2,47220.0,0.1
2017-04-15,1177.0,1177.3,1194.8,841.5,28390.0,-0.03
2017-04-16,1176.8,1177.0,1188.0,1166.7,18930.0,-0.02
2017-04-17,1194.0,1176.8,1203.0,1172.8,46480.0,1.46
2017-04-18,1206.1,1194.0,1213.9,1191.1,52750.0,1.01
2017-04-19,1215.2,1206.1,1218.2,1194.1,43350.0,0.76
2017-04-20,1238.1,1215.2,1246.6,1210.7,55200.0,1.88
2017-04-21,1249.6,1238.1,1257.0,1235.6,41340.0,0.93
2017-04-22,1240.9,1249.6,1257.0,1215.8,43820.0,-0.7
2017-04-23,1249.1,1240.9,1256.2,1223.1,42610.0,0.66
2017-04-24,1248.2,1249.1,1256.4,1234.9,38540.0,-0.08
2017-04-25,1264.3,1248.2,1272.6,1244.2,43890.0,1.29
2017-04-26,1286.6,1264.3,1309.2,1263.0,58910.0,1.77
2017-04-27,1332.9,1286.6,1346.8,1285.3,61770.0,3.6
2017-04-28,1329.6,1332.9,1356.2,1287.6,77570.0,-0.25
2017-04-29,1336.3,1329.6,1343.7,1314.2,40970.0,0.5
2017-04-30,1351.9,1336.3,1358.9,1309.7,40640.0,1.17
2017-05-01,1415.8,1351.9,1448.7,1342.8,100440.0,4.73
2017-05-02,1445.9,1415.8,1471.1,1394.8,70010.0,2.13
2017-05-03,1485.6,1445.9,1496.4,1424.1,81720.0,2.74
2017-05-04,1516.8,1485.6,1609.8,1437.1,136710.0,2.1
2017-05-05,1507.8,1516.8,1588.1,1485.0,120380.0,-0.59
2017-05-06,1545.3,1507.8,1560.4,1503.9,59600.0,2.49
2017-05-07,1554.4,1545.3,1572.9,1495.2,71360.0,0.59
2017-05-08,1664.5,1554.4,1667.7,1552.9,107230.0,7.08
2017-05-09,1697.5,1664.5,1757.4,1620.0,127230.0,1.98
2017-05-10,1752.3,1697.5,1766.2,1665.0,89680.0,3.23
2017-05-11,1819.3,1752.3,1864.8,1741.5,109010.0,3.82
2017-05-12,1686.4,1819.3,1822.5,1641.2,109340.0,-7.31
2017-05-13,1763.7,1686.4,1770.5,1594.6,75470.0,4.59
2017-05-14,1772.6,1763.7,1802.8,1736.1,40640.0,0.5
2017-05-15,1708.9,1772.6,1776.7,1656.8,80240.0,-3.59
2017-05-16,1729.3,1708.9,1752.6,1653.7,75540.0,1.19
2017-05-17,1801.3,1729.3,1842.8,1704.0,94620.0,4.16
2017-05-18,1881.0,1801.3,1980.5,1791.1,73100.0,4.42
2017-05-19,1962.0,1881.0,1969.7,1875.3,98760.0,4.31
2017-05-20,2040.2,1962.0,2048.4,1944.4,89860.0,3.98
2017-05-21,2044.2,2040.2,2094.9,1980.1,78780.0,0.2
2017-05-22,2124.4,2044.2,2264.8,1998.6,174380.0,3.92
2017-05-23,2272.6,2124.4,2286.3,2110.8,114180.0,6.97
2017-05-24,2445.3,2272.6,2497.0,2263.3,149260.0,7.6
2017-05-25,2307.2,2445.3,2781.8,2210.5,248440.0,-5.65
2017-05-26,2244.9,2307.0,2616.5,2051.4,191490.0,-2.7
2017-05-27,2052.4,2244.9,2322.4,1868.6,222950.0,-8.57
2017-05-28,2189.0,2052.4,2300.5,2051.1,125000.0,6.66
2017-05-29,2278.2,2189.0,2337.4,2117.3,92240.0,4.07
2017-05-30,2192.6,2278.2,2329.3,2147.1,120960.0,-3.76
2017-05-31,2303.3,2192.6,2330.6,2168.4,117750.0,5.05
2017-06-01,2412.6,2303.3,2460.8,2303.3,122700.0,4.75
2017-06-02,2492.6,2412.6,2494.0,2385.6,83030.0,3.31
2017-06-03,2545.4,2492.6,2582.8,2449.9,70960.0,2.12
2017-06-04,2524.1,2545.4,2559.8,2478.2,59480.0,-0.84
2017-06-05,2705.0,2524.1,2705.4,2523.9,86690.0,7.17
2017-06-06,2870.5,2705.0,2931.2,2699.7,192230.0,6.12
2017-06-07,2691.5,2870.5,2880.9,2626.6,122680.0,-6.24
2017-06-08,2798.8,2691.5,2808.4,2623.6,95420.0,3.99
2017-06-09,2811.4,2798.8,2852.1,2786.1,67050.0,0.45
2017-06-10,2900.3,2811.4,2914.2,2807.4,86520.0,3.16
2017-06-11,2973.4,2900.3,2977.9,2867.3,83030.0,2.52
2017-06-12,2656.8,2973.4,2985.1,2483.6,217960.0,-10.65
2017-06-13,2713.0,2656.8,2784.8,2647.4,116740.0,2.12
2017-06-14,2467.3,2713.0,2803.7,2349.0,174190.0,-9.06
2017-06-15,2442.5,2467.3,2521.6,2125.6,262790.0,-1.01
2017-06-16,2508.6,2442.5,2536.4,2335.3,117210.0,2.71
2017-06-17,2655.1,2508.6,2690.7,2454.8,95950.0,5.84
2017-06-18,2539.6,2655.1,2676.0,2488.6,92000.0,-4.35
2017-06-19,2616.8,2539.6,2617.8,2518.8,81830.0,3.04
2017-06-20,2754.4,2616.8,2800.5,2614.0,111300.0,5.26
2017-06-21,2677.6,2754.4,2804.4,2624.4,116030.0,-2.79
2017-06-22,2722.8,2677.6,2757.3,2623.2,78300.0,1.69
2017-06-23,2710.4,2722.8,2759.7,2699.5,56940.0,-0.46
2017-06-24,2590.1,2710.4,2741.6,2540.4,86960.0,-4.44
2017-06-25,2541.6,2590.1,2660.7,2472.4,86970.0,-1.87
2017-06-26,2446.1,2541.6,2584.8,2327.3,165830.0,-3.76
2017-06-27,2583.8,2446.1,2585.1,2309.6,159260.0,5.63
2017-06-28,2577.7,2583.8,2616.9,2490.1,110420.0,-0.23
2017-06-29,2558.4,2577.7,2605.9,2526.5,75320.0,-0.75
2017-06-30,2480.6,2558.4,2576.3,2469.5,73000.0,-3.04
2017-07-01,2424.6,2480.6,2529.6,2387.5,66320.0,-2.26
2017-07-02,2536.5,2424.6,2555.3,2375.9,67760.0,4.61
2017-07-03,2572.5,2536.5,2617.5,2506.3,83420.0,1.42
2017-07-04,2617.3,2572.5,2658.7,2570.0,80680.0,1.74
2017-07-05,2627.9,2617.3,2642.7,2562.0,89720.0,0.4
2017-07-06,2614.2,2627.9,2634.8,2581.8,60160.0,-0.52
2017-07-07,2513.9,2614.2,2617.5,2484.7,90450.0,-3.84
2017-07-08,2564.9,2513.9,2568.7,2480.6,54510.0,2.03
2017-07-09,2511.4,2564.9,2576.7,2509.6,39160.0,-2.08
2017-07-10,2344.0,2511.4,2530.3,2271.8,123800.0,-6.67
2017-07-11,2324.3,2344.0,2412.8,2265.5,146630.0,-0.84
2017-07-12,2403.1,2324.3,2424.8,2262.1,109520.0,3.39
2017-07-13,2362.4,2403.1,2436.7,2335.0,88170.0,-1.69
2017-07-14,2234.2,2362.4,2370.5,2165.4,114410.0,-5.43
2017-07-15,1975.1,2234.2,2237.1,1974.0,155320.0,-11.6
2017-07-16,1914.1,1975.1,2044.4,1809.0,189640.0,-3.09
2017-07-17,2233.4,1914.1,2233.8,1913.8,176890.0,16.68
2017-07-18,2320.2,2233.4,2400.7,2164.6,202620.0,3.89
2017-07-19,2282.6,2320.2,2412.4,2243.1,154320.0,-1.62
2017-07-20,2866.0,2282.6,2932.8,2282.1,310340.0,25.56
2017-07-21,2675.1,2866.0,2874.0,2622.5,193760.0,-6.66
2017-07-22,2836.5,2675.1,2876.7,2658.6,121920.0,6.04
2017-07-23,2756.6,2836.5,2856.7,2675.6,108230.0,-2.82
2017-07-24,2763.4,2756.6,2798.9,2715.7,83010.0,0.25
2017-07-25,2582.6,2763.4,2779.1,2472.6,205880.0,-6.54
2017-07-26,2559.2,2582.6,2631.7,2441.5,135500.0,-0.9
2017-07-27,2691.9,2559.2,2712.9,2547.7,103830.0,5.18
2017-07-28,2806.8,2691.9,2843.8,2683.6,138910.0,4.27
2017-07-29,2733.5,2806.8,2812.1,2699.4,84490.0,-2.61
2017-07-30,2766.5,2733.5,2773.1,2621.7,82720.0,1.21
2017-07-31,2883.3,2766.5,2916.3,2723.1,91120.0,4.22
2017-08-01,2747.0,2883.3,2946.0,2659.6,123170.0,-4.73
2017-08-02,2720.5,2747.0,2773.8,2668.9,81820.0,-0.96
2017-08-03,2810.0,2720.5,2822.9,2717.6,68100.0,3.29
2017-08-04,2878.5,2810.0,2892.7,2779.5,68760.0,2.44
2017-08-05,3262.8,2878.5,3344.0,2875.9,159400.0,13.35
2017-08-06,3232.0,3262.8,3295.1,3166.5,60660.0,-0.94
2017-08-07,3401.9,3232.0,3425.1,3198.5,88110.0,5.26
2017-08-08,3429.4,3401.9,3494.9,3357.1,106940.0,0.81
2017-08-09,3348.8,3429.4,3437.1,3251.0,97060.0,-2.35
2017-08-10,3425.7,3348.8,3453.8,3322.9,71000.0,2.3
2017-08-11,3654.4,3425.7,3706.5,3409.8,97560.0,6.68
2017-08-12,3871.6,3654.4,3967.3,3611.4,123590.0,5.94
2017-08-13,4062.6,3871.6,4189.4,3847.3,158590.0,4.93
2017-08-14,4327.9,4062.6,4336.7,3978.9,128460.00000000001,6.53
2017-08-15,4161.7,4327.9,4436.5,3837.1,211580.0,-3.84
2017-08-16,4387.4,4161.7,4398.1,3938.6,112900.0,5.42
2017-08-17,4278.9,4387.4,4487.5,4194.1,127480.0,-2.47
2017-08-18,4105.4,4278.9,4362.7,3978.3,144400.0,-4.06
2017-08-19,4150.5,4105.4,4189.7,3957.5,113720.0,1.1
2017-08-20,4066.6,4150.5,4182.3,4034.4,70160.0,-2.02
2017-08-21,4005.1,4066.6,4097.3,3966.9,90650.0,-1.51
2017-08-22,4089.7,4005.1,4142.7,3612.2,169140.0,2.11
2017-08-23,4141.1,4089.7,4255.6,4070.5,96650.0,1.26
2017-08-24,4318.4,4141.1,4364.1,4111.7,72360.0,4.28
2017-08-25,4364.4,4318.4,4461.7,4292.6,82900.0,1.07
2017-08-26,4352.3,4364.4,4379.3,4263.3,46160.0,-0.28
2017-08-27,4345.8,4352.3,4408.2,4321.1,42520.0,-0.15
2017-08-28,4390.3,4345.8,4403.1,4195.2,75490.0,1.03
2017-08-29,4597.3,4390.3,4647.8,4350.2,100800.0,4.71
2017-08-30,4583.0,4597.3,4644.1,4491.8,68470.0,-0.31
2017-08-31,4735.1,4583.0,4765.1,4580.1,72290.0,3.32
2017-09-01,4921.9,4735.1,4925.2,4690.2,102010.0,3.94
2017-09-02,4573.8,4921.9,4976.5,4448.6,160770.0,-7.07
2017-09-03,4612.9,4573.8,4719.8,4397.7,102820.0,0.86
2017-09-04,4267.5,4612.9,4621.0,4098.6,170400.0,-7.49
2017-09-05,4409.1,4267.5,4496.7,4004.6,158410.0,3.32
2017-09-06,4618.7,4409.1,4660.0,4401.5,110930.0,4.75
2017-09-07,4635.6,4618.7,4690.5,4493.2,70530.0,0.37
2017-09-08,4326.5,4635.6,4699.6,4130.9,180360.0,-6.67
2017-09-09,4335.1,4326.5,4402.1,4185.3,77090.0,0.2
2017-09-10,4245.9,4335.1,4338.1,4032.1,108080.0,-2.06
2017-09-11,4217.9,4245.9,4364.4,4134.6,88760.0,-0.66
2017-09-12,4158.9,4217.9,4387.8,4075.0,107040.0,-1.4
2017-09-13,3870.3,4158.9,4174.6,3752.0,186540.0,-6.94
2017-09-14,3243.1,3870.3,3930.7,3219.0,317590.0,-16.21
2017-09-15,3713.8,3243.1,3824.4,2979.9,448550.0,14.51
2017-09-16,3698.9,3713.8,3893.7,3551.8,169360.0,-0.4
2017-09-17,3689.6,3698.9,3796.6,3485.8,96070.0,-0.25
2017-09-18,4100.3,3689.6,4122.8,3689.0,147930.0,11.13
2017-09-19,3908.0,4100.3,4120.7,3852.2,123220.0,-4.69
2017-09-20,3882.2,3908.0,4053.0,3846.8,86650.0,-0.66
2017-09-21,3617.3,3882.2,3912.8,3576.5,145130.0,-6.82
2017-09-22,3600.8,3617.3,3753.5,3505.8,114720.0,-0.45
2017-09-23,3788.0,3600.8,3813.4,3563.2,67820.0,5.2
2017-09-24,3667.5,3788.0,3790.9,3633.9,49660.0,-3.18
2017-09-25,3932.8,3667.5,3971.5,3665.7,100200.0,7.23
2017-09-26,3892.7,3932.8,3982.3,3858.8,63250.0,-1.02
2017-09-27,4212.2,3892.7,4232.4,3882.1,117600.0,8.21
2017-09-28,4195.6,4212.2,4274.6,4112.9,92230.0,-0.39
2017-09-29,4172.8,4195.6,4237.5,4030.4,97800.0,-0.54
2017-09-30,4360.6,4172.8,4383.3,4164.3,67490.0,4.5
2017-10-01,4403.1,4360.6,4412.6,4258.3,60580.0,0.97
2017-10-02,4401.3,4403.1,4477.4,4364.7,71200.0,-0.04
2017-10-03,4314.2,4401.3,4436.0,4230.7,81870.0,-1.98
2017-10-04,4218.7,4314.2,4355.3,4183.6,64080.0,-2.21
2017-10-05,4321.4,4218.7,4365.8,4143.4,63610.0,2.44
2017-10-06,4371.9,4321.4,4422.1,4296.9,61690.0,1.17
2017-10-07,4435.8,4371.9,4472.9,4319.5,40200.0,1.46
2017-10-08,4611.7,4435.8,4622.9,4419.4,71370.0,3.97
2017-10-09,4777.5,4611.7,4875.4,4556.1,110190.0,3.59
2017-10-10,4763.4,4777.5,4930.0,4722.8,98490.0,-0.3
2017-10-11,4824.2,4763.4,4874.9,4718.6,70480.0,1.28
2017-10-12,5432.6,4824.2,5432.6,4815.0,163920.0,12.61
2017-10-13,5637.3,5432.6,5852.8,5392.0,215020.0,3.77
2017-10-14,5824.7,5637.3,5839.6,5568.9,76220.0,3.33
2017-10-15,5688.1,5824.7,5862.7,5448.2,101640.0,-2.34
2017-10-16,5759.3,5677.4,5795.3,5576.1,61360.0,1.25
2017-10-17,5598.6,5759.3,5773.3,5521.1,65640.0,-2.79
2017-10-18,5575.8,5598.6,5601.3,5114.9,122020.0,-0.41
2017-10-19,5698.6,5576.7,5737.4,5517.6,83060.0,2.2
2017-10-20,5993.1,5698.6,6075.3,5611.4,123860.0,5.17
2017-10-21,6006.6,5993.1,6187.2,5874.5,112940.0,0.23
2017-10-22,5982.9,6006.6,6070.6,5723.0,105030.0,-0.4
2017-10-23,5903.6,5982.9,6049.0,5644.2,137140.0,-1.32
2017-10-24,5513.1,5903.6,5904.6,5463.4,143740.0,-6.62
2017-10-25,5734.0,5513.1,5748.0,5375.6,105840.0,4.01
2017-10-26,5887.6,5734.0,5970.4,5689.9,93680.0,2.68
2017-10-27,5764.6,5887.6,5997.8,5692.3,83930.0,-2.09
2017-10-28,5726.6,5764.6,5871.0,5654.8,53230.0,-0.66
2017-10-29,6147.5,5726.6,6295.4,5679.4,163060.0,7.35
2017-10-30,6124.3,6147.7,6226.2,6019.0,78620.0,-0.38
2017-10-31,6451.2,6124.3,6467.2,6090.8,101250.0,5.34
2017-11-01,6737.8,6449.1,6738.7,6355.0,133190.0,4.44
2017-11-02,7024.8,6737.8,7339.9,6737.8,238800.0,4.26
2017-11-03,7152.1,7024.8,7445.6,6938.9,154890.0,1.81
2017-11-04,7363.8,7147.0,7492.2,6957.8,106600.0,2.96
2017-11-05,7389.5,7363.8,7599.4,7284.3,105730.0,0.35
2017-11-06,6959.2,7389.5,7429.7,6934.7,159690.0,-5.82
2017-11-07,7102.8,6959.3,7222.4,6957.8,101050.0,2.06
2017-11-08,7444.4,7102.2,7869.1,7027.0,220220.0,4.81
2017-11-09,7129.6,7444.4,7457.1,7040.8,126770.0,-4.23
2017-11-10,6565.8,7129.6,7319.0,6406.0,222000.0,-7.91
2017-11-11,6339.9,6565.8,6821.5,6197.9,135720.0,-3.44
2017-11-12,5878.1,6339.9,6490.5,5493.6,269830.0,-7.28
2017-11-13,6522.5,5878.1,6760.1,5828.3,178340.0,10.96
2017-11-14,6597.1,6522.5,6728.6,6419.2,96500.0,1.14
2017-11-15,7283.2,6597.1,7330.1,6596.9,131120.0,10.4
2017-11-16,7853.7,7283.0,7964.6,7119.2,133940.0,7.83
2017-11-17,7700.0,7853.7,8000.2,7534.7,117350.0,-1.96
2017-11-18,7780.9,7700.0,7857.5,7458.9,74380.0,1.05
2017-11-19,8042.6,7781.0,8100.9,7675.4,68620.0,3.36
2017-11-20,8244.7,8042.6,8294.1,7947.3,75700.0,2.51
2017-11-21,8100.0,8245.9,8368.4,7819.1,115450.0,-1.76
2017-11-22,8234.5,8099.9,8304.4,8091.6,65810.0,1.66
2017-11-23,8013.4,8234.5,8266.5,8012.4,68010.0,-2.69
2017-11-24,8200.8,8013.4,8332.9,7900.2,73000.0,2.34
